Battle_ID,P1_Team,P2_Team,P1_Brought,P2_Brought
gen9championsvgc2026regma-2589949151,"Gardevoir,Meowstic,Whimsicott,Archaludon,Politoed,Incineroar","Archaludon,Gardevoir,Sinistcha,Pelipper,Sneasler,Basculegion","Archaludon,Gardevoir,Meowstic,Politoed","Sinistcha,Gardevoir,Sneasler"
gen9championsvgc2026regma-2589944856,"Delphox,Sinistcha,Rotom-Wash,Tyranitar,Excadrill,Basculegion","Glimmora,Kommo-o,Kingambit,Maushold,Ninetales-Alola,Talonflame","Excadrill,Rotom-Wash,Delphox,Tyranitar","Kingambit,Glimmora,Ninetales-Alola,Kommo-o"
gen9championsvgc2026regma-2589926628,"Slowbro-Galar,Serperior,Milotic,Dragonite,Politoed,Aerodactyl","Altaria,Gengar,Azumarill,Incineroar,Clefable,Liepard","Milotic,Slowbro-Galar,Dragonite,Politoed","Clefable,Azumarill,Gengar,Incineroar"
gen9championsvgc2026regma-2589947123,"Gardevoir,Sinistcha,Talonflame,Milotic,Aegislash,Krookodile","Banette,Meowscarada,Raichu-Alola,Tinkaton,Talonflame,Garganacl","Sinistcha,Talonflame,Krookodile,Milotic","Talonflame,Tinkaton,Garganacl,Banette"
gen9championsvgc2026regma-2589948120,"Blastoise,Garchomp,Sneasler,Aerodactyl,Sylveon,Sinistcha","Floette-Eternal,Talonflame,Aegislash,Rotom-Wash,Maushold,Garchomp","Sneasler,Aerodactyl","Talonflame,Floette,Floette-Eternal,Rotom-Wash,Maushold"
gen9championsvgc2026regma-2589945514,"Gardevoir,Farigiraf,Rotom-Wash,Incineroar,Whimsicott,Garchomp","Gengar,Incineroar,Floette-Eternal,Sinistcha,Kommo-o,Aerodactyl","Incineroar,Gardevoir,Garchomp,Rotom-Wash","Incineroar,Sinistcha,Gengar,Aerodactyl"
gen9championsvgc2026regma-2589947801,"Gyarados,Charizard,Meowstic,Aegislash,Rotom-Wash,Sinistcha","Floette-Eternal,Garchomp,Sneasler,Basculegion-F,Aerodactyl,Incineroar","Gyarados,Aegislash,Meowstic","Incineroar,Floette-Eternal,Basculegion-F"
gen9championsvgc2026regma-2589947622,"Kingambit,Garchomp,Sneasler,Floette-Eternal,Froslass,Incineroar","Chesnaught,Farigiraf,Incineroar,Tyranitar,Rotom-Wash,Chimecho","Garchomp,Kingambit,Incineroar","Incineroar,Tyranitar,Farigiraf"
gen9championsvgc2026regma-2589947094,"Starmie,Dragonite,Incineroar,Sinistcha,Kingambit,Lucario","Starmie,Sneasler,Krookodile,Talonflame,Heliolisk,Sinistcha","Starmie,Sinistcha,Dragonite,Incineroar","Starmie,Talonflame,Sneasler,Heliolisk"
gen9championsvgc2026regma-2589944959,"Archaludon,Meganium,Pelipper,Basculegion,Sneasler,Meowstic","Charizard,Venusaur,Sneasler,Incineroar,Torkoal,Milotic","Archaludon,Basculegion,Meowstic,Pelipper","Incineroar,Milotic,Sneasler,Venusaur"
gen9championsvgc2026regma-2589946466,"Charizard,Venusaur,Garchomp,Incineroar,Gardevoir,Milotic","Archaludon,Gardevoir,Sinistcha,Pelipper,Sneasler,Basculegion","Incineroar,Garchomp,Venusaur,Charizard","Archaludon,Gardevoir,Sneasler,Pelipper"
gen9championsvgc2026regma-2589946819,"Sneasler,Aerodactyl,Farigiraf,Typhlosion-Hisui,Torkoal,Victreebel","Froslass,Milotic,Aerodactyl,Garchomp,Incineroar,Kangaskhan","Sneasler,Torkoal,Victreebel,Typhlosion-Hisui","Kangaskhan,Garchomp,Aerodactyl,Incineroar"
gen9championsvgc2026regma-2589944299,"Meganium,Tyranitar,Corviknight,Rotom-Heat,Basculegion,Excadrill","Aggron,Greninja,Sinistcha,Gyarados,Jolteon,Goodra-Hisui","Meganium,Excadrill,Rotom-Heat,Tyranitar","Greninja,Gyarados,Goodra-Hisui,Jolteon"
gen9championsvgc2026regma-2589946396,"Alakazam,Meowstic,Armarouge,Quaquaval,Kingambit,Clefable","Farigiraf,Blastoise,Kingambit,Whimsicott,Incineroar,Golurk","Clefable,Armarouge,Meowstic,Quaquaval","Blastoise,Whimsicott,Farigiraf"
gen9championsvgc2026regma-2589946827,"Charizard,Scizor,Sinistcha,Incineroar,Milotic,Sneasler","Aerodactyl,Sneasler,Garchomp,Kingambit,Floette-Eternal,Charizard","Incineroar,Sneasler,Charizard","Sneasler,Aerodactyl,Charizard"
gen9championsvgc2026regma-2589946246,"Sinistcha,Sneasler,Kingambit,Charizard,Raichu,Incineroar","Crabominable,Slowking-Galar,Bastiodon,Hydrapple,Incineroar,Clawitzer","Incineroar,Raichu,Sinistcha,Charizard","Slowking-Galar,Clawitzer,Crabominable"
gen9championsvgc2026regma-2589965794,"Charizard,Whimsicott,Basculegion,Farigiraf,Kangaskhan,Sneasler","Scovillain,Incineroar,Farigiraf,Gallade,Kingambit,Pelipper","Sneasler,Charizard","Farigiraf,Pelipper"
gen9championsvgc2026regma-2589964728,"Sableye,Ceruledge,Hydreigon,Venusaur,Rotom-Heat,Corviknight","Crabominable,Slowking-Galar,Bastiodon,Hydrapple,Incineroar,Clawitzer","Hydreigon,Ceruledge,Sableye","Slowking-Galar,Clawitzer,Crabominable,Bastiodon"
gen9championsvgc2026regma-2589963027,"Archaludon,Gardevoir,Sinistcha,Pelipper,Sneasler,Basculegion","Starmie,Vivillon,Incineroar,Sinistcha,Sneasler,Gengar","Archaludon,Sneasler,Basculegion,Pelipper","Starmie,Sinistcha,Sneasler,Vivillon"
gen9championsvgc2026regma-2589963503,"Tyranitar,Corviknight,Garchomp,Milotic,Rotom-Heat,Venusaur","Blastoise,Talonflame,Garchomp,Sinistcha,Kingambit,Sneasler","Garchomp,Milotic,Venusaur,Rotom-Heat","Sinistcha,Blastoise,Sneasler"
gen9championsvgc2026regma-2589961613,"Basculegion,Sneasler,Meganium,Aerodactyl,Kingambit,Farigiraf","Floette-Eternal,Basculegion,Incineroar,Sinistcha,Garchomp,Talonflame","Meganium,Sneasler,Kingambit,Aerodactyl","Floette-Eternal,Talonflame,Sinistcha,Garchomp"
gen9championsvgc2026regma-2589962270,"Gardevoir,Feraligatr,Pelipper,Archaludon,Sneasler,Basculegion","Floette-Eternal,Garchomp,Kingambit,Basculegion,Sneasler,Aerodactyl","Archaludon,Sneasler,Feraligatr,Pelipper","Floette-Eternal,Sneasler,Garchomp,Aerodactyl"
gen9championsvgc2026regma-2589956711,"Manectric,Pelipper,Archaludon,Milotic,Torterra,Arcanine-Hisui","Lucario,Pelipper,Basculegion,Archaludon,Meganium,Incineroar","Manectric,Milotic,Arcanine-Hisui,Torterra","Archaludon,Meganium,Incineroar,Pelipper"
gen9championsvgc2026regma-2589965484,"Crabominable,Oranguru,Emboar,Torkoal,Kingambit,Ditto","Charizard,Venusaur,Garchomp,Whimsicott,Milotic,Corviknight",,
gen9championsvgc2026regma-2589962244,"Kommo-o,Scizor,Milotic,Aerodactyl,Tyranitar,Sableye","Tyranitar,Excadrill,Hydreigon,Lucario,Rotom-Wash,Incineroar","Milotic,Sableye,Aerodactyl,Kommo-o","Excadrill,Lucario,Rotom-Wash,Tyranitar"
gen9championsvgc2026regma-2589960224,"Froslass,Kingambit,Sneasler,Arcanine-Hisui,Rotom-Wash,Garchomp","Crabominable,Oranguru,Aegislash,Camerupt,Torkoal,Reuniclus","Garchomp,Froslass,Arcanine-Hisui,Kingambit","Oranguru,Aegislash,Crabominable,Reuniclus"
gen9championsvgc2026regma-2589962313,"Crabominable,Oranguru,Emboar,Torkoal,Kingambit,Ditto","Basculegion,Conkeldurr,Kingambit,Pelipper,Scovillain,Sinistcha","Oranguru,Ditto,Emboar","Scovillain,Kingambit"
gen9championsvgc2026regma-2589960250,"Houndoom,Aerodactyl,Ninetales,Leafeon,Luxray,Gyarados","Tyranitar,Excadrill,Arcanine-Hisui,Sneasler,Milotic,Sinistcha","Leafeon,Houndoom,Luxray,Ninetales","Excadrill,Arcanine-Hisui,Sinistcha,Tyranitar"
gen9championsvgc2026regma-2589963621,"Snorlax,Sinistcha,Floette-Eternal,Golurk,Garchomp,Incineroar","Talonflame,Beedrill,Sneasler,Heliolisk,Farigiraf,Garchomp","Snorlax,Sinistcha","Garchomp,Sneasler"
gen9championsvgc2026regma-2589962624,"Archaludon,Floette-Eternal,Aerodactyl,Kingambit,Gengar,Incineroar","Pikachu,Blastoise,Gengar,Farigiraf,Kingambit,Sinistcha","Floette-Eternal,Kingambit","Blastoise,Kingambit,Pikachu,Farigiraf"
gen9championsvgc2026regma-2589961024,"Drampa,Emboar,Decidueye-Hisui,Kingambit,Farigiraf,Incineroar","Garchomp,Aerodactyl,Tyranitar,Meganium,Sneasler,Basculegion","Incineroar,Kingambit,Emboar,Farigiraf","Meganium,Sneasler,Basculegion,Tyranitar"
gen9championsvgc2026regma-2589958495,"Chesnaught,Armarouge,Dragapult,Azumarill,Maushold,Glimmora","Sneasler,Basculegion-F,Aerodactyl,Archaludon,Scovillain,Pelipper","Azumarill,Dragapult,Maushold,Chesnaught","Scovillain,Basculegion-F,Archaludon,Pelipper"
gen9championsvgc2026regma-2589960737,"Excadrill,Whimsicott,Chandelure,Zoroark-Hisui,Basculegion,Hydreigon","Clefable,Kingambit,Sneasler,Dragonite,Delphox,Basculegion","Chandelure,Whimsicott","Clefable,Sneasler,Kingambit,Delphox"
gen9championsvgc2026regma-2589957945,"Incineroar,Sinistcha,Archaludon,Floette-Eternal,Pelipper,Basculegion","Lucario,Mamoswine,Whimsicott,Gyarados,Rotom-Heat,Kingambit","Archaludon,Floette-Eternal,Incineroar,Pelipper","Lucario,Gyarados,Kingambit,Mamoswine"
gen9championsvgc2026regma-2589958683,"Incineroar,Talonflame,Dragonite,Sneasler,Basculegion,Gardevoir","Archaludon,Floette-Eternal,Aerodactyl,Kingambit,Gengar,Incineroar","Gardevoir,Talonflame,Basculegion,Sneasler","Archaludon,Floette-Eternal,Gengar,Aerodactyl"
gen9championsvgc2026regma-2589959926,"Sableye,Scovillain,Basculegion,Archaludon,Sneasler,Floette-Eternal","Delphox,Sinistcha,Rotom-Wash,Tyranitar,Excadrill,Basculegion","Scovillain,Sableye,Basculegion","Sinistcha,Excadrill,Delphox,Tyranitar"
gen9championsvgc2026regma-2589957885,"Meganium,Starmie,Archaludon,Aerodactyl,Incineroar,Typhlosion-Hisui","Tyranitar,Excadrill,Kommo-o,Incineroar,Corviknight,Sinistcha","Incineroar,Meganium,Aerodactyl,Archaludon","Incineroar,Corviknight,Tyranitar,Excadrill"
gen9championsvgc2026regma-2589958662,"Aggron,Sinistcha,Incineroar,Pelipper,Sneasler,Floette-Eternal","Charizard,Incineroar,Venusaur,Garchomp,Typhlosion-Hisui,Milotic","Incineroar,Floette-Eternal,Sneasler,Pelipper","Garchomp,Milotic,Typhlosion-Hisui,Charizard"
gen9championsvgc2026regma-2589957155,"Incineroar,Tyranitar,Excadrill,Aerodactyl,Sinistcha,Rotom-Wash","Kommo-o,Scizor,Milotic,Aerodactyl,Tyranitar,Sableye","Excadrill,Sinistcha,Rotom-Wash,Tyranitar","Milotic,Aerodactyl,Scizor,Kommo-o"
gen9championsvgc2026regma-2589961485,"Aegislash,Whimsicott,Gallade,Incineroar,Clefable,Milotic","Froslass,Garchomp,Rotom-Frost,Incineroar,Orthworm,Basculegion","Clefable,Gallade,Aegislash,Whimsicott","Incineroar,Froslass,Orthworm,Basculegion"
gen9championsvgc2026regma-2589959513,"Incineroar,Rotom-Wash,Garchomp,Sneasler,Sinistcha,Charizard","Pelipper,Basculegion-F,Rotom-Wash,Corviknight,Excadrill,Azumarill","Garchomp,Rotom-Wash,Charizard","Excadrill,Corviknight,Rotom-Wash,Pelipper"
gen9championsvgc2026regma-2589957772,"Charizard,Garchomp,Venusaur,Incineroar,Aerodactyl,Gallade","Jolteon,Garchomp,Glimmora,Clefable,Incineroar,Sinistcha","Garchomp,Venusaur,Aerodactyl,Incineroar","Incineroar,Glimmora,Jolteon,Clefable"
gen9championsvgc2026regma-2589957533,"Pidgeot,Krookodile,Rotom-Wash,Volcarona,Goodra-Hisui,Sylveon","Arcanine,Decidueye-Hisui,Farigiraf,Kingambit,Gardevoir,Aerodactyl","Pidgeot,Rotom-Wash,Goodra-Hisui,Volcarona","Arcanine,Gardevoir,Decidueye-Hisui,Aerodactyl"
gen9championsvgc2026regma-2589958884,"Charizard,Rotom-Wash,Farigiraf,Garchomp,Whimsicott,Venusaur","Archaludon,Meganium,Pelipper,Basculegion,Sneasler,Meowstic","Garchomp,Whimsicott,Charizard","Archaludon,Meganium,Meowstic,Pelipper"
gen9championsvgc2026regma-2589954699,"Excadrill,Tyranitar,Garchomp,Corviknight,Gyarados,Sinistcha","Meganium,Pelipper,Aerodactyl,Basculegion,Archaludon,Excadrill","Corviknight,Sinistcha,Gyarados,Tyranitar","Meganium,Basculegion,Aerodactyl,Pelipper"
gen9championsvgc2026regma-2589956851,"Froslass,Greninja,Ninetales-Alola,Aegislash,Sneasler,Incineroar","Froslass,Rotom-Frost,Aerodactyl,Sinistcha,Sneasler,Garchomp","Incineroar,Froslass,Aegislash,Ninetales-Alola","Garchomp,Rotom-Frost,Sinistcha,Aerodactyl"
gen9championsvgc2026regma-2589953238,"Chandelure,Aerodactyl,Sneasler,Whimsicott,Rotom-Wash,Tsareena","Sneasler,Kingambit,Clefable,Delphox,Dragonite,Basculegion","Tsareena,Sneasler,Rotom-Wash,Aerodactyl","Sneasler,Dragonite,Basculegion,Delphox"
gen9championsvgc2026regma-2589957483,"Sableye,Scovillain,Basculegion,Archaludon,Sneasler,Floette-Eternal","Delphox,Sinistcha,Rotom-Wash,Tyranitar,Excadrill,Basculegion","Floette-Eternal,Sableye,Basculegion,Archaludon","Sinistcha,Excadrill,Delphox,Tyranitar"
gen9championsvgc2026regma-2589956296,"Ampharos,Incineroar,Mamoswine,Primarina,Farigiraf,Sinistcha","Scovillain,Dragapult,Sneasler,Rotom-Wash,Incineroar,Alakazam","Incineroar,Ampharos,Mamoswine,Farigiraf","Scovillain,Dragapult,Sneasler,Alakazam"
gen9championsvgc2026regma-2589955910,"Espathra,Dragonite,Venusaur,Floette-Eternal,Milotic,Sneasler","Sinistcha,Sneasler,Charizard,Raichu,Incineroar,Aerodactyl","Milotic,Sneasler,Espathra,Dragonite","Incineroar,Sinistcha,Aerodactyl,Charizard"
gen9championsvgc2026regma-2589956550,"Froslass,Floette-Eternal,Garchomp,Kingambit,Sneasler,Basculegion","Aerodactyl,Sneasler,Primarina,Glaceon,Froslass,Maushold","Sneasler,Kingambit,Basculegion,Floette,Floette-Eternal","Primarina,Sneasler,Froslass"
gen9championsvgc2026regma-2589957732,"Aegislash,Whimsicott,Gallade,Incineroar,Clefable,Milotic","Golurk,Farigiraf,Incineroar,Torkoal,Sneasler,Venusaur","Incineroar,Gallade,Aegislash,Whimsicott","Sneasler,Torkoal,Golurk,Farigiraf"
gen9championsvgc2026regma-2589972271,"Meganium,Aerodactyl,Basculegion,Incineroar,Jolteon,Kingambit","Espathra,Dragonite,Venusaur,Floette-Eternal,Milotic,Sneasler","Meganium,Kingambit,Aerodactyl,Jolteon","Floette-Eternal,Milotic,Sneasler,Espathra"
gen9championsvgc2026regma-2589969837,"Scovillain,Aerodactyl,Primarina,Aegislash,Kommo-o,Sneasler","Crabominable,Oranguru,Aegislash,Camerupt,Torkoal,Reuniclus","Scovillain,Primarina,Aegislash,Aerodactyl","Oranguru,Aegislash,Reuniclus"
gen9championsvgc2026regma-2589971281,"Scovillain,Primarina,Incineroar,Zoroark-Hisui,Corviknight,Lucario","Meowscarada,Milotic,Incineroar,Floette-Eternal,Aerodactyl,Excadrill","Scovillain,Primarina,Lucario,Corviknight","Incineroar,Floette-Eternal,Aerodactyl,Milotic"
gen9championsvgc2026regma-2589970776,"Farigiraf,Incineroar,Sinistcha,Torkoal,Hatterene,Basculegion","Crabominable,Torkoal,Farigiraf,Kingambit,Incineroar,Hatterene","Incineroar,Sinistcha,Basculegion,Hatterene","Kingambit,Crabominable,Farigiraf"
gen9championsvgc2026regma-2589971954,"Drampa,Emboar,Decidueye-Hisui,Kingambit,Farigiraf,Incineroar","Blastoise,Talonflame,Garchomp,Sinistcha,Kingambit,Sneasler","Incineroar,Kingambit,Emboar,Farigiraf","Blastoise,Sneasler,Kingambit"
gen9championsvgc2026regma-2589969256,"Milotic,Archaludon,Froslass,Maushold,Dragapult,Sableye","Beartic,Froslass,Tsareena,Sneasler,Incineroar,Milotic","Archaludon,Milotic,Dragapult,Maushold","Incineroar,Froslass,Beartic,Milotic"
gen9championsvgc2026regma-2589969966,"Garchomp,Sneasler,Froslass,Kingambit,Rotom-Heat,Milotic","Dragonite,Politoed,Archaludon,Incineroar,Sinistcha,Basculegion","Garchomp,Froslass,Sneasler,Rotom-Heat","Archaludon,Dragonite,Basculegion,Politoed"
gen9championsvgc2026regma-2589968084,"Floette-Eternal,Garchomp,Sinistcha,Incineroar,Rotom-Wash,Kingambit","Archaludon,Charizard,Milotic,Whimsicott,Ceruledge,Farigiraf","Floette-Eternal,Sinistcha,Rotom-Wash,Kingambit","Milotic,Charizard,Whimsicott,Farigiraf"
gen9championsvgc2026regma-2589969345,"Floette-Eternal,Aerodactyl,Incineroar,Garchomp,Charizard,Venusaur","Aggron,Incineroar,Tyranitar,Sneasler,Sinistcha,Farigiraf","Incineroar,Floette-Eternal,Garchomp,Venusaur","Aggron,Sinistcha,Tyranitar,Farigiraf"
gen9championsvgc2026regma-2589968383,"Aggron,Pelipper,Basculegion,Sneasler,Garchomp,Sinistcha","Feraligatr,Sneasler,Talonflame,Kingambit,Sinistcha,Gardevoir","Aggron,Sneasler,Sinistcha,Basculegion","Sinistcha,Gardevoir,Sneasler,Feraligatr"
gen9championsvgc2026regma-2589965885,"Incineroar,Talonflame,Dragonite,Sneasler,Basculegion,Gardevoir","Sneasler,Aerodactyl,Farigiraf,Typhlosion-Hisui,Torkoal,Victreebel","Incineroar,Talonflame,Dragonite,Basculegion","Torkoal,Typhlosion-Hisui,Victreebel,Farigiraf"
gen9championsvgc2026regma-2589968732,"Aegislash,Serperior,Volcarona,Froslass,Sableye,Aerodactyl","Floette-Eternal,Garchomp,Aerodactyl,Aegislash,Rotom-Wash,Kangaskhan","Froslass,Sableye,Volcarona","Floette-Eternal,Rotom-Wash,Aerodactyl"
gen9championsvgc2026regma-2589967788,"Pelipper,Archaludon,Talonflame,Palafin,Meganium,Samurott-Hisui","Froslass,Incineroar,Beartic,Maushold,Hydrapple,Gyarados","Meganium,Pelipper,Archaludon,Palafin,Palafin","Incineroar,Froslass,Hydrapple,Maushold"
gen9championsvgc2026regma-2589967045,"Charizard,Garchomp,Venusaur,Incineroar,Aerodactyl,Gallade","Audino,Farigiraf,Primarina,Sylveon,Kingambit,Tsareena","Incineroar,Venusaur,Aerodactyl,Charizard","Primarina,Audino,Sylveon,Farigiraf"
gen9championsvgc2026regma-2589966342,"Gyarados,Clefable,Corviknight,Politoed,Rotom-Heat,Dragapult","Starmie,Sneasler,Krookodile,Talonflame,Heliolisk,Sinistcha","Clefable,Dragapult,Gyarados,Politoed","Starmie,Talonflame,Krookodile,Heliolisk"
gen9championsvgc2026regma-2589966452,"Kommo-o,Scizor,Milotic,Aerodactyl,Tyranitar,Sableye","Charizard,Whimsicott,Incineroar,Garchomp,Armarouge,Sneasler","Milotic,Sableye,Aerodactyl,Kommo-o","Garchomp,Sneasler,Charizard,Whimsicott"
gen9championsvgc2026regma-2589965881,"Dragonite,Basculegion,Archaludon,Sneasler,Starmie,Pelipper","Gengar,Whimsicott,Ninetales-Alola,Incineroar,Corviknight,Floette-Eternal","Sneasler,Dragonite,Pelipper","Incineroar,Corviknight,Gengar,Ninetales-Alola"
gen9championsvgc2026regma-2589963723,"Drampa,Emboar,Decidueye-Hisui,Kingambit,Farigiraf,Incineroar","Sinistcha,Floette-Eternal,Charizard,Whimsicott,Tyranitar,Incineroar","Incineroar,Kingambit,Emboar,Farigiraf","Tyranitar,Floette,Floette-Eternal,Incineroar,Sinistcha"
gen9championsvgc2026regma-2589965054,"Greninja,Talonflame,Sinistcha,Sneasler,Corviknight,Garchomp","Charizard,Venusaur,Garchomp,Incineroar,Gardevoir,Milotic","Greninja,Talonflame,Sneasler,Garchomp","Garchomp,Milotic,Gardevoir,Charizard"
gen9championsvgc2026regma-2589965820,"Gyarados,Floette-Eternal,Orthworm,Garchomp,Sneasler,Pelipper","Gallade,Talonflame,Garchomp,Delphox,Sinistcha,Kingambit","Sneasler,Pelipper,Gyarados,Orthworm","Garchomp,Gallade,Talonflame,Delphox"
gen9championsvgc2026regma-2589961291,"Charizard,Incineroar,Kangaskhan,Aerodactyl,Garchomp,Milotic","Rotom-Heat,Tyranitar,Aerodactyl,Pelipper,Starmie,Garchomp","Incineroar,Kangaskhan,Garchomp,Milotic","Starmie,Rotom-Heat,Tyranitar,Pelipper"
gen9championsvgc2026regma-2589966120,"Floette-Eternal,Garchomp,Kingambit,Basculegion,Sneasler,Aerodactyl","Floette-Eternal,Garchomp,Sneasler,Basculegion,Farigiraf,Talonflame","Floette-Eternal,Sneasler,Kingambit,Aerodactyl","Garchomp,Sneasler,Farigiraf"
gen9championsvgc2026regma-2589966735,"Sneasler,Scovillain,Beedrill,Basculegion,Tyranitar,Aerodactyl","Sinistcha,Oranguru,Torkoal,Crabominable,Drampa,Kingambit","Aerodactyl,Beedrill,Basculegion,Tyranitar","Sinistcha,Oranguru"
gen9championsvgc2026regma-2589979813,"Conkeldurr,Farigiraf,Kingambit,Incineroar,Gardevoir,Gengar","Glimmora,Archaludon,Politoed,Chesnaught,Incineroar,Basculegion","Incineroar,Gardevoir,Conkeldurr,Kingambit","Incineroar,Basculegion,Chesnaught,Politoed"
gen9championsvgc2026regma-2589981743,"Crabominable,Oranguru,Emboar,Torkoal,Kingambit,Ditto","Scovillain,Incineroar,Farigiraf,Gallade,Kingambit,Pelipper","Oranguru,Ditto,Crabominable,Emboar","Incineroar,Kingambit,Pelipper"
gen9championsvgc2026regma-2589978188,"Meganium,Incineroar,Politoed,Basculegion,Archaludon,Lucario","Incineroar,Talonflame,Dragonite,Sneasler,Basculegion,Gardevoir","Incineroar,Basculegion,Archaludon,Politoed","Sneasler,Talonflame,Basculegion,Dragonite"
gen9championsvgc2026regma-2589980763,"Froslass,Garchomp,Rotom-Frost,Empoleon,Incineroar,Kingambit","Scizor,Charizard,Sneasler,Milotic,Sinistcha,Incineroar","Incineroar,Froslass,Empoleon,Garchomp","Sneasler,Sinistcha,Scizor"
gen9championsvgc2026regma-2589982461,"Greninja,Charizard,Maushold,Corviknight,Mimikyu,Raichu","Gardevoir,Maushold,Basculegion,Talonflame,Kingambit,Garchomp","Maushold,Greninja,Charizard","Garchomp,Talonflame"
gen9championsvgc2026regma-2589981047,"Aerodactyl,Charizard,Venusaur,Aegislash,Sneasler,Milotic","Pelipper,Basculegion,Archaludon,Incineroar,Sinistcha,Kangaskhan","Aegislash,Aerodactyl,Charizard","Kangaskhan,Basculegion,Pelipper"
gen9championsvgc2026regma-2589978495,"Charizard,Tyranitar,Milotic,Sinistcha,Sneasler,Incineroar","Floette-Eternal,Whimsicott,Sinistcha,Kommo-o,Gyarados,Incineroar","Milotic,Sneasler,Sinistcha,Charizard","Incineroar,Floette-Eternal,Sinistcha,Kommo-o"
gen9championsvgc2026regma-2589975177,"Farigiraf,Blastoise,Kingambit,Pelipper,Scovillain,Archaludon","Glimmora,Kangaskhan,Ninetales-Alola,Basculegion,Dragonite,Corviknight","Scovillain,Pelipper,Archaludon,Farigiraf","Corviknight,Basculegion,Glimmora,Ninetales-Alola"
gen9championsvgc2026regma-2589978476,"Crabominable,Torkoal,Farigiraf,Kingambit,Incineroar,Hatterene","Aggron,Blastoise,Sinistcha,Arcanine-Hisui,Pelipper,Weavile","Torkoal,Crabominable,Farigiraf","Aggron,Blastoise,Sinistcha,Pelipper"
gen9championsvgc2026regma-2589971418,"Lopunny,Aerodactyl,Arcanine-Hisui,Sinistcha,Aegislash,Rotom-Wash","Glimmora,Kangaskhan,Ninetales-Alola,Basculegion,Dragonite,Corviknight","Arcanine-Hisui,Rotom-Wash,Lopunny,Aerodactyl","Kangaskhan,Corviknight,Basculegion,Glimmora"
gen9championsvgc2026regma-2589976557,"Chesnaught,Sableye,Tyranitar,Farigiraf,Empoleon,Scizor","Tyranitar,Excadrill,Whimsicott,Kommo-o,Gyarados,Cofagrigus","Empoleon,Sableye,Chesnaught,Farigiraf","Excadrill,Cofagrigus,Tyranitar,Whimsicott"
gen9championsvgc2026regma-2589979485,"Crabominable,Oranguru,Emboar,Torkoal,Kingambit,Ditto","Scovillain,Incineroar,Farigiraf,Gallade,Kingambit,Pelipper","Oranguru,Ditto,Crabominable,Emboar","Incineroar,Farigiraf"
gen9championsvgc2026regma-2589979629,"Aerodactyl,Charizard,Venusaur,Aegislash,Sneasler,Milotic","Pelipper,Basculegion,Archaludon,Sneasler,Sinistcha,Dragonite","Aegislash,Aerodactyl,Charizard","Archaludon,Sneasler,Pelipper"
gen9championsvgc2026regma-2589977749,"Drampa,Emboar,Decidueye-Hisui,Kingambit,Farigiraf,Incineroar","Garchomp,Corviknight,Sylveon,Rotom-Wash,Froslass,Sneasler","Incineroar,Kingambit,Emboar,Farigiraf","Froslass,Rotom-Wash,Corviknight,Sylveon"
gen9championsvgc2026regma-2589977845,"Espathra,Chandelure,Pelipper,Milotic,Feraligatr,Krookodile","Scovillain,Aerodactyl,Sneasler,Kingambit,Primarina,Gengar","Krookodile,Feraligatr,Espathra,Chandelure","Scovillain,Aerodactyl"
